Latitude,Longitude,Precision,Site,District,State,Year,Field,Dated,Investigator,Institute,Notes,Reference
15.752974,77.936741,3,Markapur,Kurnool,Andhra Pradesh,1959,Exploration,?,University,Deccan College,Tools; note terraces at rivers; megaliths at some,IAR 1960: 11
15.828126,78.037279,3,Ummadivaram,Kurnool,Andhra Pradesh,1959,Exploration,?,University,Deccan College,Tools; note terraces at rivers; megaliths at some,IAR 1960: 11
15.759112,78.060201,3,Tandrapad,Kurnool,Andhra Pradesh,1959,Exploration,?,University,Deccan College,Tools; note terraces at rivers; megaliths at some,IAR 1960: 11
15.828126,78.037279,3,Billasurgam,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.828126,78.037279,3,Krishnamakona,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.828126,78.037279,3,Sanyasulgavi,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.828126,78.037279,3,Gurlagutta,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.350901,78.139696,3,Yaganti,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.3791,78.925347,5,Giddalur,Kurnool,Andhra Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Caves and rock shelters,IAR 1960: 11
15.139393,76.921443,3,Sannarasamma Hill,Bellary,Karnataka,1959,Exploration,?,State,Council of Scientific and Industrial Research,"Tools; neolithic axes; ""importance of discovery lies in the fact that such cores are found in the flint-factory sites at Sukkur and Rohri in Sind""",IAR 1960: 12
15.828126,78.037279,3,Kakanur,Kurnool,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Paleoliths; pottery;  includes figures,IAR 1960: 12
15.828126,78.037279,3,Santajutuni,Kurnool,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Paleoliths; includes figures,IAR 1960: 12
15.582794,78.52349,3,Bandi-Atmakur,Kurnool,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Paleoliths; includes figures,IAR 1960: 12
16.30439611,80.43751711,,Domargu,Medak,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Microliths,IAR 1960: 12
16.30439611,80.43751711,,Bodupatla,Medak,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Microliths,IAR 1960: 12
17.933773,78.005518,3,Bardipur,Medak,Andhra Pradesh,1959,Exploration,?,Survey,Survey,Microliths,IAR 1960: 12
25.096074,85.313119,3,Rajarappa,Hazaribagh,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Lotapahar,Hazaribagh,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
24.208441,84.653598,3,Pratappur,Palamau,Jharkhand,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Kuchaijharia,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Chas,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Lotapahar,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Dobo,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Tamolia,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Kuju,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Chandil,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
22.583414,86.482135,5,Ghatsila,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
25.096074,85.313119,3,Chakulia,Singhbhum,Bihar,1959,Exploration,?,University,KP Jayaswal Research Institute,Microliths; Stone Age sites; includes illustration,IAR 1960: 12-14
24.965648,84.949239,3,Sonpur,Gaya,Bihar,1959,Excavation,?,University,KP Jayaswal Research Institute,Pottery,IAR 1960: 14
26.003818,85.081783,3,Vaisali,Muzaffarpur,Bihar,1959,Excavation,?,University,KP Jayaswal Research Institute,pottery; structures,IAR 1960: 16
22.553712,72.223735,3,Lothal,Ahmedabad,Gujarat,1959,Excavation,?,Survey,Survey,"""limits of ancient town determined and conclusive proof of the trapezoidal structure laid bare last year having been a dockyard was obtained""",IAR 1960: 16-18
21.705136,72.995875,3,Broach,Broach,Gujarat,1959,Excavation,?,Survey,Survey,Pottery; ring-wells exposed; includes plates,IAR 1960: 19
23.84767,72.993297,3,Devimori,Sabarkantha,Gujarat,1959,Excavation,?,University,"MS University, Baroda",Buddhist stupa,IAR 1960: 19-21
25.412442,78.485279,5,Lalitpur,Jhansi,Uttar Pradesh,1959,Exploration,?,University,Deccan College,Paleo tools,IAR 1960: 21-22
24.786235,76.926854,3,Kotha,Guna,Madhya Pradesh,1959,Exploration,?,University,Deccan College,Paleo tools,IAR 1960: 21-22
23.116346,79.574392,3,Jhansighat,Narsinghpur,Madhya Pradesh,1959,Exploration,?,State,Council of Scientific and Industrial Research,Survey along tributaries of the Narmada; tools,IAR 1960: 22
24.208862,75.408251,3,Awra,Mandasor,Madhya Pradesh,1959,Excavation,?,State,Government of Madhya Pradesh,Series of mounds; historical; no NBPW; sturctures; iron arrowheads,IAR 1960: 24-25
24.422165,75.437363,3,Manoti,Mandasor,Madhya Pradesh,1959,Excavation,?,State,Government of Madhya Pradesh,"Three trenches; seven successive periods; ""after initial destruction of site by flood, the habitation was protected by a huge mud-brick wall. Another major flood, indicated by a thick sandy gravel, once more affected the site, and after it came a change of culture""",IAR 1960: 22-24
24.171125,75.230404,3,Nahargarh,Mandasor,Madhya Pradesh,1959,Exploration,?,State,Government of Madhya Pradesh,"Survey along Chambal, Undakhal; Tools; pottery",IAR 1960: 22-24
24.076836,75.069295,3,Koyali,Mandasor,Madhya Pradesh,1959,Exploration,?,State,Government of Madhya Pradesh,"Survey along Chambal, Undakhal; Tools; pottery",IAR 1960: 22-24
24.288747,75.290195,3,Sanjit,Mandasor,Madhya Pradesh,1959,Exploration,?,State,Government of Madhya Pradesh,"Survey along Chambal, Undakhal; Tools; pottery",IAR 1960: 22-24
22.235307,79.539269,3,Bandol,Seoni,Madhya Pradesh,1959,Exploration,?,Survey,Survey,Stone Age tools,IAR 1960: 25
22.086869,79.543484,3,Alonia,Seoni,Madhya Pradesh,1959,Exploration,?,Survey,Survey,Stone Age tools,IAR 1960: 25
22.395874,79.540674,3,Chhapara,Seoni,Madhya Pradesh,1959,Exploration,?,Survey,Survey,Stone Age tools,IAR 1960: 25
22.086869,79.543484,3,Suakhera,Seoni,Madhya Pradesh,1959,Exploration,?,Survey,Survey,Stone Age tools,IAR 1960: 25
19.551177,74.928106,3,Nevasa,Ahmednagar,Maharashtra,1959,Excavation,?,University,Deccan College,"Six periods: early paleo, middle, chalcolithic (1500-1000BC), early historical (2nd BC-1AD), Indo-Roman (100-300AD), Muslim-Maratha (15-18th AD); includes plates",IAR 1960: 25-28
19.53404,74.567565,3,Gangapur,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.13898,74.752898,5,Tapovan,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.477153,74.866064,3,Tamasvadi,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.095208,74.749592,3,Nandur-Madhmeswar,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.520494,73.915039,3,Vite,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.55015,73.947371,3,Mehenduri,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.095208,74.749592,3,Induri,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.54063,74.005428,3,Akola,Ahmednagar,Maharashtra,1959,Exploration,?,University,Deccan College,Tools,IAR 1960: 28-29
19.095208,74.749592,3,Vadnair,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.472901,74.526187,3,Tambhere,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.50449,74.748727,3,Pathre-khurd,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.578427,74.501832,3,Kamgar-budrukh,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.095208,74.749592,3,Kamgarkhas,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.445025,74.584406,3,Chinchvihire,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.095208,74.749592,3,Tandulnair,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.526897,74.660537,3,Karajgaon,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.55229,74.665294,3,Chandegaon,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.548398,74.628698,3,Kesapur,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.540269,74.618449,3,Ambi,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.095208,74.749592,3,Amal-ner,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.43829,74.758578,3,Pimprivalan,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.482262,74.790026,3,Manjri,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.095208,74.749592,3,Vanjalpur,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.526624,74.511538,3,Rampur,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.515287,74.493591,3,Satral,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,Tools,IAR 1960: 29-30
19.472801,74.621012,3,Deolali,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.006641,74.364612,3,Chincholi,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.517135,74.825125,3,Tilapur,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Kapre,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.564127,74.635899,5,Kolhar-khurd,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.525075,74.572691,3,Pimpalgaon-fungi,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Khalshinde,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Gangargaon,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.509519,74.660537,3,Jatap,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.545702,74.658119,5,Brahmangaon-bhand,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Sheraswadgaon,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Chinch-vihire,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Manjrikangar-budrukh,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Manjrikangar-khurd,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.47262,74.456593,3,Nimbhere,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.067417,74.702784,3,Kanadgon,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.095208,74.749592,3,Guvaha,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 30
19.472801,74.621012,3,Deolali,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.095208,74.749592,3,Kangar-budrukh,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.095208,74.749592,3,Kangar-khurd,Ahmednagar,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Wagheda,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
18.955689,72.82638,9,Saradpar,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Tekadipaiku,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Kolara,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Ali Janja,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Talodi G,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Kosambi,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Khapri,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Kitadi,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Nandara,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Mane-Mohali,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Massala-Tukum,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Masala-Buzruk,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
17.692397,74.007007,3,Sonegaon,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Adegaon,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Mursa,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Kurah,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Chichpalli,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Chimur,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Kawdi,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Usegaon,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
20.22971,78.945088,3,Marda,Chandrapur,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
19.363617,74.933752,3,Masalarith,Chanda,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
21.187464,79.079031,5,Koradih,Nagpur,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 31
21.1458,79.088155,3,Khaira,Nagpur,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.745319,78.602195,3,Koudghat,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.740417,78.597951,9,Sivni,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.739649,78.923874,3,Kandhali,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.745319,78.602195,3,Galamb,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.466748,78.770998,3,Daroda,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
21.183436,78.299931,3,Pardi,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.46168,78.2647,3,Shaikapur,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.745319,78.602195,3,Patala,Wardha,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Umaj,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Tokartala,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Jaitana,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Virehak,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
21.113024,74.330886,3,Nizampur,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
21.068993,74.164365,3,Dahivel,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Jambhlipada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
21.2791,74.209862,3,Ashta,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Jharala-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Ghogal-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Virehak,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Kokni-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Pavla,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Arditara,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Nandarkha,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Lakhmi-kheda,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Kaliamba,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Mungrul,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.899252,74.744932,3,Vaslai,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Bhangda,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Kesar-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.905805,74.77758,3,Gandi,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Kumbhar-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Bandhar-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Songir-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Takli-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Kevid-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.959725,74.814889,3,Bhiladi,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Gujarpur,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Pechribari-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
19.344192,75.714046,5,Khamgaon,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Veda-pada,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
19.51605,75.678716,5,Ghirasgaon,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Maindana,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
21.263261,75.028562,3,Ajanad,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Bhiljambholi,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Amoda,Dhule,Maharashtra,1959,Exploration,?,Survey,Survey,,IAR 1960: 33
20.90422,74.774898,3,Bahurupa,Dhule,Maharashtra,1959,Excavation,?,Survey,Survey,,IAR 1960: 34
20.90422,74.774898,3,Sawalda,Dhule,Maharashtra,1959,Excavation,?,Survey,Survey,,IAR 1960: 34
16.504606,76.239946,3,Balganur,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
13.3000139,75.9642659,3,Belvad,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.511506,76.414728,3,Navadagi,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.577847,76.309281,3,Hoshalli,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.527751,76.40424,3,Lakkundi,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
17.090859,76.217494,3,Almel,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
13.04181,77.581752,3,Baglur,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.907015,76.337679,3,Bankalgi,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.407903,76.160984,3,Gudihal,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.57388,76.40424,3,Pirapur,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.814769,76.063848,3,Devar,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
16.8675219,75.8613879,3,Aheri,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
17.348431,75.754592,3,Kerur,Bauapur,Karnataka,1959,Exploration,?,Survey,Survey,,IAR 1960: 37
