File,ID,Site,District,State,Year,Field,Dated,Latitude,Longitude,Accuracy,Ins_ID,Institute,Institute-2,Institute-3,Institute-4,Team,Archaeologist,Archaeologist-2,Archaeologist-3,Archaeologist-4,Archaeologist-5,Archaeologist-6,Archaeologist-7,Notes,Reference,Source
IAR_1950s_160111_clean.csv,,Bigod,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.260062,75.01,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Jahazpur,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.624435,75.277072,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Deoli,Tonk,Rajasthan,1958,Exploration,Prehistoric,25.758218,75.381816,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Banthali,Tonk,Rajasthan,1958,Exploration,Prehistoric,25.881975,75.556054,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Mahuwa,Tonk,Rajasthan,1958,Exploration,Prehistoric,25.996103,75.679984,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Tonk,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.16204,75.789472,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Chitor,Chittorgarh,Rajasthan,1958,Exploration,Prehistoric,24.891618,74.641795,5,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Samdari,Bharmer,Rajasthan,1958,Exploration,Prehistoric,25.816373,72.583074,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Shikarpura,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.039976,73.037576,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Bhawi,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.22239,73.609466,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Pickak,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.238947,73.024309,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Bhandei,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.806656,73.331043,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Danawasni,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.806656,73.331043,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Sojet,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.928089,73.659401,5,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Dhaneri,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.806656,73.331043,3,2,Deccan College,,,,,VN Misra,,,,,,,Series II tools; includes map,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Chosla,Ajmer,Rajasthan,1958,Exploration,Prehistoric,26.987876,75.163294,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Khejri,Ajmer,Rajasthan,1958,Exploration,Prehistoric,25.800067,75.326642,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Kadera,Ajmer,Rajasthan,1958,Exploration,Prehistoric,25.807414,75.056004,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Samelia,Ajmer,Rajasthan,1958,Exploration,Prehistoric,26.449895,74.639916,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Amli,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.293473,74.316221,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Bihara,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.651931,75.207064,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Kotri,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.39756,74.900416,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Pander,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.644624,75.18976,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Hurra,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.902271,74.688128,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Jalkakhera,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.377706,75.099075,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Lacchmipura,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.434833,74.664928,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Sekarpura,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.321377,74.586953,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Agtari,Jaipur,Rajasthan,1958,Exploration,Prehistoric,26.912434,75.787271,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Gondi,Jaipur,Rajasthan,1958,Exploration,Prehistoric,26.884478,75.812754,5,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Aminpura,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.103265,75.693532,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Banthali,Tonk,Rajasthan,1958,Exploration,Prehistoric,25.881975,75.556054,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Naner,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.214956,75.626628,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Ram-kishanpur,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.16204,75.789472,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Baithola,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.16204,75.789472,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Bharni,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.002056,75.664447,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Chokri,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.16204,75.789472,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Sundela,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.16204,75.789472,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Deopura,Tonk,Rajasthan,1958,Exploration,Prehistoric,25.943146,75.827248,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Lank,Tonk,Rajasthan,1958,Exploration,Prehistoric,26.171098,75.649903,3,1,Survey,,,,,Exploration Branch,,,,,,,microliths; pottery,IAR 1959: 45-46,
IAR_1950s_160111_clean.csv,,Chitor Fort,Chittorgarh,Rajasthan,1958,Excavation,Historical,24.891618,74.641795,5,1,Survey,,,,,Western Circle,,,,,,,"Shrines; ""sati-stones""",IAR 1959: 46,
IAR_1950s_160111_clean.csv,,Kausambi,Allahabad,Uttar Pradesh,1958,Excavation,NBPW,25.435801,81.846311,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,pottery; structures,IAR 1959: 46-47,
IAR_1950s_160111_clean.csv,,Sravasti,Bahraich,Uttar Pradesh,1958,Excavation,NBPW,27.570838,81.598025,3,1,Survey,,,,Northern Circle,KK Sinha,,,,,,,pottery; structures,IAR 1959: 47-50,
IAR_1950s_160111_clean.csv,,Alamgirpur,Meerut,Uttar Pradesh,1958,Excavation,Harappan,28.815872,77.883888,3,1,Survey,,,,North western Circle & Regional Camp Committee of the Bharat Sewak Samaj,YD Sharma,,,,,,,pottery; beads; ,IAR 1959: 50-55,
IAR_1950s_160111_clean.csv,,Chandraketugarh,24 Parganas,West Bengal,1958,Excavation,Early Historical,22.678213,88.693067,5,2,University of Calcutta,,,,,,,,,,,,structures; culture-history,IAR 1959: 55-56,
IAR_1950s_160111_clean.csv,,Koisaram,Hyderabad,Andhra Pradesh,1958,Exploration,Prehistoric,17.7481601,83.21979968,,1,Survey,,,,,P Sreenivasachar,,,,,,,stone circles,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Kalingapatam,Srikakulam,Andhra Pradesh,1958,Exploration,Prehistoric,18.338663,84.121084,3,1,Survey,,,,,M Venkataramayya,,,,,,,pottery,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Denduluru,West Godavari,Andhra Pradesh,1958,Exploration,Prehistoric,16.760899,81.166481,3,1,Survey,,,,,M Venkataramayya,,,,,,,pottery,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Nathnagar,Bhagalpur,Bihar,1958,Exploration,NBPW,25.243213,86.934867,3,1,Survey,,,,,KC Panigrahi,ADP Singh,,,,,,pottery,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Cherand,Saran,Bihar,1958,Exploration,NBPW,25.740541,84.824858,3,1,Survey,,,,,KC Panigrahi,ADP Singh,,,,,,pottery,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Lauriya-Nandangarh,Champaran,Bihar,1958,Exploration,Early Historical,26.994821,84.398881,3,1,Survey,,,,,KC Panigrahi,ADP Singh,,,,,,ruins of stupas,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Saterh-Lakshmipur,Darbhanga,Bihar,1958,Exploration,Early Historical,26.111868,85.896004,3,1,Survey,,,,,KC Panigrahi,ADP Singh,,,,,,ruins of stupas,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Jaimangalagarh,Munger,Bihar,1958,Exploration,Early Historical,25.374756,86.473525,3,1,Survey,,,,,KC Panigrahi,ADP Singh,,,,,,ruins of stupas,IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Bhokardhan,Aurangabad,Maharashtra,1958,Exploration,Early Historical,19.849256,75.886151,5,1,Survey,,,,,MN Deshpande,,,,,,,"pottery, sherds ""with Roman affinities""",IAR 1959: 68,
IAR_1950s_160111_clean.csv,,Pitalkhora,Aurangabad,Maharashtra,1958,Exploration,Early Historical,19.876165,75.343314,3,1,Survey,,,,,MN Deshpande,,,,,,,stupas,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Rampura,Banaskantha,Gujarat,1958,Exploration,Microliths,24.285062,72.064593,3,1,Survey,,,,,RT Parikh,,,,,,,Along Banas; tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Vejalpur,Broach,Gujarat,1958,Exploration,Microliths,21.689735,72.973238,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,pottery; microliths,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Chitegaon,Jalgaon,Maharashtra,1958,Exploration,Chalcolithic,20.403718,74.958505,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,pottery,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Nimkhed,Jalgaon,Maharashtra,1958,Exploration,Chalcolithic,20.890804,76.090314,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,pottery,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Sayla Taluk,Jhalawar,Rajasthan,1958,Exploration,Microliths,24.597349,76.160984,3,1,Survey,,,,,SR Rao,,,,,,,chalcedony; jasper tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Kapadvanj,Kaira,Maharashtra,1958,Exploration,Microliths,23.020016,73.070042,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Thoriali,Rajkot,Gujarat,1958,Exploration,Paleolithic,22.303895,70.80216,3,1,Survey,,,,,SR Rao,,,,,,,tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Moti Paneli,Rajkot,Gujarat,1958,Exploration,Microliths,21.864969,70.151947,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Ramnod,Rajkot,Gujarat,1958,Exploration,Microliths,22.303895,70.80216,3,1,Survey,,,,,PP Pandya,,,,,,,tools,IAR 1959: 69,
IAR_1950s_160111_clean.csv,,Virnagar,Rajkot,Gujarat,1958,Exploration,Early Historical,22.040279,71.112519,3,1,Survey,,,,,SR Rao,,,,,,,pottery,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Khambhalida,Rajkot,Gujarat,1958,Exploration,Early Historical,21.771003,70.709041,3,1,Survey,,,,,PP Pandya,,,,,,,stupa,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Dhoraji,Rajkot,Gujarat,1958,Exploration,Medieval,21.739817,70.449142,3,1,Survey,,,,,PP Pandya,,,,,,,paintings,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Katarpada,Nashik,Maharashtra,1958,Exploration,Chalcolithic,19.997453,73.789802,3,1,Survey,,,,,MN Deshpande,,,,,,,pottery,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Pavagadh,Panchmahals,Gujarat,1958,Exploration,Microliths,22.404492,73.457797,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,microliths,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Dohad,Panchmahals,Gujarat,1958,Exploration,Medieval,22.77354,73.632573,5,1,Survey,,,,,VS Wakankar,,,,,,,temple,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Roda,Sabarkantha,Gujarat,1958,Exploration,Paleolithic,23.471226,72.789969,5,1,Survey,,,,,KV Soundara Rajan,,,,,,,tools,IAR 1959: 70,
IAR_1950s_160111_clean.csv,,Uparkot,Sorath,Gujarat,1958,Exploration,Early Historical,21.468982,70.370291,3,1,Survey,,,,,SR Rao,,,,,,,pottery; structures,IAR 1959: 70-71,
IAR_1950s_160111_clean.csv,,Kamrej,Surat,Maharashtra,1958,Exploration,Early Historical,21.267554,72.960857,3,1,Survey,,,,,SR Rao,,,,,,,pottery; coins,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Mohida-tarf,Khandesh,Maharashtra,1958,Exploration,Early Historical,18.50844802,73.79222218,,1,Survey,,,,,SA Sali,,,,,,,Jaina caves; images,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Rohtak,Delhi,Delhi,1958,Exploration,Medieval,28.613939,77.209021,3,1,Survey,,,,North western Circle,YD Sharma,,,,,,,Image of Vishnu,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Palladam Taluk,Coimbatore,Tamil Nadu,1958,Exploration,Prehistoric,11.173995,77.26877,5,1,Survey,,,,,VN Srinivasa Desikan,,,,,,,Cairn circles,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Gopalasamiparambu,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.925201,78.119775,3,1,Survey,,,,,BK Gururaja Rao,,,,,,,Urn burials,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Perumalnaickenpalayam,Cuddalore,Tamil Nadu,1958,Exploration,Historical,11.776462,79.636175,3,1,Survey,,,,,BK Gururaja Rao,,,,,,,Megalithic burials,IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Parsora,Bhilsa,Madhya Pradesh,1958,Exploration,Historical,21.968033,85.599793,3,1,Survey,,,,,Klaus Bruhn,,,,,,,"Monuments, images; Gupta period",IAR 1959: 71,
IAR_1950s_160111_clean.csv,,Nandaur Khurd,Bilaspur,Chhattisgarh,1958,Exploration,Historical,22.079625,82.139141,3,1,Survey,,,,,M. Sivayya,,,,,,,Buddha image,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Piploda,Dhar,Madhya Pradesh,1958,Exploration,Historical,22.601292,75.302465,3,1,Survey,,,,,VS Wakankar,,,,,,,Rock cut sculptures,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Gwalior,Gwalior,Madhya Pradesh,1958,Exploration,Paleolithic,26.218287,78.182831,3,1,Survey,,,,,VS Wakankar,,,,,,,Tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Bheraghat,Jabalpur,Madhya Pradesh,1958,Exploration,Paleolithic,23.13059,79.802357,3,1,Survey,,,,,VS Wakankar,,,,,,,Tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Gwarighat,Jabalpur,Madhya Pradesh,1958,Exploration,Paleolithic,23.109969,79.927665,3,1,Survey,,,,,VS Wakankar,,,,,,,Tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Jabalpur,Jabalpur,Madhya Pradesh,1958,Exploration,Paleolithic,23.181467,79.986407,3,1,Survey,,,,,VS Wakankar,,,,,,,Tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Khama,Jabalpur,Madhya Pradesh,1958,Exploration,Historical,23.181467,79.986407,3,1,Survey,,,,,SL Katre,,,,,,,Garuda pillar,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Takshakeswar,Mandasor,Madhya Pradesh,1958,Exploration,?,24.076836,75.069295,3,1,Survey,,,,,HV Trivedi,,,,,,,"Rock shelters with paintings; on behalf of Bharati Kala Bhawan, Ujjain; Chambal Valley to be submerged in 1960 for dam",IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Kedareswar,Mandasor,Madhya Pradesh,1958,Exploration,?,24.076836,75.069295,3,1,Survey,,,,,HV Trivedi,,,,,,,"Rock shelters with paintings; on behalf of Bharati Kala Bhawan, Ujjain; Chambal Valley to be submerged in 1960 for dam",IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Indragarh,Mandasor,Madhya Pradesh,1958,Exploration,Paleolithic,24.076836,75.069295,3,1,Survey,,,,,HV Trivedi,,,,,,,"Rock shelters with paintings; on behalf of Bharati Kala Bhawan, Ujjain; Chambal Valley to be submerged in 1960 for dam",IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Barwani,Khargone,Madhya Pradesh,1958,Exploration,Paleolithic,21.902544,75.205241,3,1,Survey,,,,,VS Wakankar,,,,,,,tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Un,Khargone,Madhya Pradesh,1958,Exploration,Paleolithic,21.8227,75.456584,3,1,Survey,,,,,MU Quraishi,,,,,,,tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Raheli,Sagar,Madhya Pradesh,1958,Exploration,Paleolithic,23.639891,79.065495,3,1,Survey,,,,,AP Khatri,,,,,,,tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Nariavli,Sagar,Madhya Pradesh,1958,Exploration,Prehistoric,23.838805,78.737807,3,1,Survey,,,,,MG Dikshit,,,,,,,tools,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Chandala Bhata,Sagar,Madhya Pradesh,1958,Exploration,Prehistoric,23.838805,78.737807,3,1,Survey,,,,,MG Dikshit,,,,,,,rock paintings,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Piparia,Sagar,Madhya Pradesh,1958,Exploration,Historical,24.022307,78.173544,3,1,Survey,,,,,HV Trivedi,,,,,,,temple,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Jalasangyi,Bidar,Karnataka,1958,Exploration,Historical,17.91488,77.50461,3,1,Survey,,,,,M Seshadri,,,,,,,temple and sculptures,IAR 1959: 72,
IAR_1950s_160111_clean.csv,,Shimoga,Shimoga,Karnataka,1958,Exploration,Historical,13.92993,75.568101,3,1,Survey,,,,,M Seshadri,,,,,,,Jaina sculptures,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Chasakhanda,Cuttack,Orissa,1958,Exploration,Early Historical,20.534567,86.308515,3,1,Survey,,,,,BV Nath,,,,,,,Jaina sculptures,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Fakirpur,Cuttack,Orissa,1958,Exploration,Early Historical,20.506926,85.923047,5,1,Survey,,,,,BV Nath,,,,,,,Buddhist images,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Bancho,Cuttack,Orissa,1958,Exploration,Early Historical,20.462521,85.88299,3,1,Survey,,,,,BV Nath,,,,,,,Buddhist images,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Baunsagada,Cuttack,Orissa,1958,Exploration,Early Historical,20.462521,85.88299,3,1,Survey,,,,,BV Nath,,,,,,,Buddhist images,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Baula Hill,Cuttack,Orissa,1958,Exploration,Early Historical,20.462521,85.88299,3,1,Survey,,,,,BV Nath,,,,,,,Buddhist images,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Danguapasi,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.520123,85.764101,3,1,Survey,,,,,D Mitra,SK Ghosh,,,,,,tools,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Sunghli,Koraput,Orissa,1958,Exploration,Historical,18.813487,82.712333,3,1,Survey,,,,,A Joshi,,,,,,,temple,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Udayagiri,Puri,Orissa,1958,Exploration,Microliths,19.536164,85.246372,3,1,Survey,,,,,SK Ghosh,,,,,,,tools,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Barapari,Puri,Orissa,1958,Exploration,Medieval,19.813382,85.831465,3,1,Survey,,,,,BV Nath,,,,,,,"tank, temple, boundary pillar",IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Faridkot,Bhatinda,Punjab,1958,Exploration,Harappan,30.045359,74.716149,3,1,Survey,,,,,RP Das,,,,,,,pottery,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Nand,Ajmer,Rajasthan,1958,Exploration,Early Historical,26.472486,74.470147,3,1,Survey,,,,,RC Agrawala,,,,,,,reliefs,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Noh,Bharatpur,Rajasthan,1958,Exploration,Early Historical,27.204763,77.557643,3,1,Survey,,,,,RC Agrawala,,,,,,,reliefs,IAR 1959: 73,
IAR_1950s_160111_clean.csv,,Barka,Barmer,Rajasthan,1958,Exploration,Paleolithic,26.009727,71.366108,3,1,Survey,,,,,NM Ganam,,,,,,,tools,IAR 1959: 74,
IAR_1950s_160111_clean.csv,,Juna,Barmer,Rajasthan,1958,Exploration,Paleolithic,25.636886,71.228023,3,1,Survey,,,,,NM Ganam,,,,,,,tools,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Rairh,Jaipur,Rajasthan,1958,Exploration,Prehistoric,26.912434,75.787271,3,1,Survey,,,,,RC Agrawala,,,,,,,tools and pottery,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Jodhpura,Jaipur,Rajasthan,1958,Exploration,Prehistoric,27.588217,76.123298,3,1,Survey,,,,,KN Dikshit,,,,,,,pottery,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Gajraun,Jhalawar,Rajasthan,1958,Exploration,Prehistoric,24.597349,76.160984,3,1,Survey,,,,,VS Wakankar,,,,,,,tolls,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Jodhpur,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.238947,73.024309,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,tools,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Umednagar,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.565651,73.01839,3,1,Survey,,,,,NM Ganam,,,,,,,tools,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Kalyanpur,Udaipur,Rajasthan,1958,Exploration,Historical,24.003,73.758082,3,1,Survey,,,,,RC Agrawala,,,,,,,Jaina image,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Ahar,Udaipur,Rajasthan,1958,Exploration,Medieval,24.587982,73.720755,3,1,Survey,,,,,RC Agrawala,,,,,,,Jaina image,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Khera,Agra,Uttar Pradesh,1958,Exploration,Microliths,26.678272,78.537691,3,1,Survey,,,,,SC Chandra,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Sauripur,Agra,Uttar Pradesh,1958,Exploration,PGW,27.17667,78.008075,3,1,Survey,,,,,DP Agrawala,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Mahnydih,Allahabad,Uttar Pradesh,1958,Exploration,NBPW,25.435801,81.846311,3,1,Survey,,,,,SC Kala,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Diha,Allahabad,Uttar Pradesh,1958,Exploration,Medieval,25.588228,81.842245,3,1,Survey,,,,,SC Kala,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Uchdiha,Allahabad,Uttar Pradesh,1958,Exploration,8th century,25.435801,81.846311,3,1,Survey,,,,,SC Kala,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Bakaura,Bulandshahr,Uttar Pradesh,1958,Exploration,Medieval,28.406963,77.849829,3,1,Survey,,,,,RC Sharma,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Bansa,Etah,Uttar Pradesh,1958,Exploration,Medieval,27.558751,78.662567,3,1,Survey,,,,,SC Chandra,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Bindual,Fatehpur,Uttar Pradesh,1958,Exploration,NBPW,25.920074,80.809994,3,1,Survey,,,,,SC Chandra,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Moraon,Fatehpur,Uttar Pradesh,1958,Exploration,NBPW,25.920074,80.809994,3,1,Survey,,,,,SC Chandra,,,,,,,,IAR 1959: 74-75,
IAR_1950s_160111_clean.csv,,Tickar,Fatehpur,Uttar Pradesh,1958,Exploration,NBPW,25.920074,80.809994,3,1,Survey,,,,,SC Chandra,,,,,,,,IAR 1959: 74-75,
